TransactionID,CustomerID,TransactionDate,TransactionAmount,ProductCategory
T100196,C10027,2025-07-18,172.99,Beauty & Personal Care
T105272,C10806,2026-03-18,31.58,Clothing
T105097,C10777,2025-06-15,229.0,Electronics
T102333,C10354,2025-09-08,27.99,Electronics
T103504,C10536,2026-04-26,185.89,Electronics
T100432,C10056,2025-11-01,100.03,Groceries
T105677,C10861,2026-02-16,362.84,Books
T103601,C10557,2025-09-21,279.94,Books
T105740,C10872,2026-03-28,73.43,Groceries
T102166,C10329,2026-04-01,96.1,Home & Kitchen
T102987,C10462,2026-04-05,98.76,Groceries
T104733,C10730,2026-01-12,109.38,Home & Kitchen
T100084,C10015,2025-06-28,265.08,Groceries
T103773,C10576,2026-04-21,153.94,Groceries
T102794,C10430,2025-10-17,213.5,Groceries
T103045,C10468,2025-08-12,58.52,Clothing
T100425,C10054,2025-07-11,310.89,Groceries
T104333,C10661,2025-09-15,99.21,Clothing
T105339,C10814,2026-01-12,121.1,Electronics
T103832,C10584,2025-12-24,37.98,Clothing
T102185,C10331,2026-01-13,41.15,Groceries
T101433,C10225,2026-03-12,95.9,Clothing
T106098,C10923,2025-06-06,186.41,Books
T105533,C10848,2025-09-12,246.06,Clothing
T101047,C10157,2025-12-29,27.09,Clothing
T103076,C10472,2026-05-29,32.68,Groceries
T106337,C10964,2026-05-24,79.72,Groceries
T104645,C10715,2026-03-16,88.38,Books
T100185,C10026,2025-12-12,202.97,Groceries
T105066,C10776,2026-04-27,100.24,Beauty & Personal Care
T102107,C10325,2026-04-12,368.32,Clothing
T102153,C10328,2026-03-23,277.24,Clothing
T103711,C10566,2026-03-21,214.09,Groceries
T104099,C10620,2025-08-03,20.0,Electronics
T105152,C10788,2025-10-30,31.4,Groceries
T100486,C10061,2025-12-03,79.6,Electronics
T105710,C10867,2025-08-30,166.74,Home & Kitchen
T104814,C10746,2026-05-08,46.2,Clothing
T103805,C10580,2025-09-16,372.1,Beauty & Personal Care
T103075,C10471,2025-07-25,261.02,Beauty & Personal Care
T104189,C10639,2025-09-27,84.23,Beauty & Personal Care
T100683,C10101,2026-01-21,65.35,Electronics
T101411,C10222,2025-12-07,63.81,Electronics
T104947,C10766,2026-05-17,61.33,Clothing
T105213,C10798,2025-08-31,198.39,Beauty & Personal Care
T100228,C10028,2025-07-03,240.64,Clothing
T105513,C10847,2026-01-21,100.2,Beauty & Personal Care
T104088,C10618,2026-04-26,89.77,Books
T102676,C10412,2025-07-12,87.1,Groceries
T104693,C10726,2025-09-03,61.49,Groceries
T101721,C10266,2025-07-29,168.82,Clothing
T101261,C10200,2025-10-23,108.38,Groceries
T105969,C10904,2026-04-20,68.93,Electronics
T101253,C10198,2025-08-31,44.48,Books
T101768,C10272,2026-03-09,348.06,Home & Kitchen
T101420,C10224,2025-09-29,92.44,Home & Kitchen
T100622,C10086,2026-05-17,96.84,Books
T103050,C10470,2026-02-07,17.61,Groceries
T106329,C10963,2025-12-14,204.15,Beauty & Personal Care
T104447,C10688,2026-03-22,82.62,Clothing
T104190,C10639,2026-05-15,91.12,Groceries
T103684,C10563,2025-11-05,261.92,Groceries
T103126,C10481,2026-05-03,58.79,Books
T100254,C10031,2025-06-16,207.56,Books
T101101,C10164,2025-07-20,10.97,Clothing
T106097,C10923,2025-06-16,179.13,Groceries
T100221,C10028,2025-10-01,183.04,Clothing
T103279,C10502,2026-03-21,17.83,Clothing
T104562,C10701,2025-09-03,233.68,Beauty & Personal Care
T100065,C10015,2026-05-10,373.32,Groceries
T104489,C10691,2025-07-16,160.26,Electronics
T101215,C10189,2025-06-28,115.45,Groceries
T102112,C10325,2025-09-27,338.44,Home & Kitchen
T102764,C10424,2026-03-30,102.02,Groceries
T101869,C10286,2025-12-10,57.61,Groceries
T102850,C10436,2025-10-27,75.01,Books
T101175,C10179,2025-07-03,54.32,Groceries
T103162,C10484,2025-10-26,181.11,Groceries
T101212,C10189,2025-09-14,85.96,Home & Kitchen
T101662,C10258,2025-11-08,48.42,Groceries
T103066,C10471,2026-03-26,257.86,Books
T101039,C10152,2026-04-13,302.7,Clothing
T104890,C10757,2025-12-21,194.05,Groceries
T103025,C10467,2026-04-28,297.75,Home & Kitchen
T105420,C10829,2025-09-24,103.87,Clothing
T102345,C10356,2025-11-21,42.22,Books
T103299,C10504,2025-06-10,100.72,Electronics
T104618,C10708,2025-06-13,98.58,Groceries
T100376,C10049,2025-07-29,338.47,Home & Kitchen
T100543,C10075,2025-09-19,75.8,Clothing
T101328,C10213,2025-09-21,190.66,Electronics
T102815,C10433,2025-06-22,335.59,Electronics
T100291,C10033,2026-04-02,269.74,Groceries
T102759,C10424,2026-03-28,107.56,Home & Kitchen
T103975,C10605,2025-08-04,82.99,Electronics
T101879,C10287,2026-02-03,62.44,Clothing
T101195,C10185,2026-01-31,38.02,Electronics
T100177,C10026,2026-05-07,239.95,Books
T102515,C10384,2026-02-28,95.63,Groceries
T105284,C10809,2026-02-16,30.88,Groceries
T101375,C10215,2025-07-10,260.88,Clothing
T104102,C10621,2026-01-05,26.01,Clothing
T100501,C10064,2025-12-01,27.84,Groceries
T103910,C10598,2025-11-29,55.11,Groceries
T102995,C10464,2026-05-18,40.8,Clothing
T102755,C10423,2025-07-15,23.83,Clothing
T103767,C10576,2025-06-15,257.11,Electronics
T106086,C10921,2026-04-28,194.95,Groceries
T101553,C10243,2025-06-25,73.23,Groceries
T105425,C10829,2026-03-22,113.2,Books
T105507,C10847,2026-01-20,58.34,Groceries
T106424,C10975,2026-05-31,39.91,Home & Kitchen
T102860,C10438,2025-09-10,45.91,Clothing
T101729,C10268,2025-09-18,115.19,Beauty & Personal Care
T105481,C10842,2025-07-20,366.59,Home & Kitchen
T100168,C10026,2026-04-02,155.0,Clothing
T105243,C10800,2025-10-01,302.95,Electronics
T103559,C10552,2026-01-08,51.32,Home & Kitchen
T103128,C10481,2025-11-03,88.52,Groceries
T102392,C10368,2025-11-07,64.53,Clothing
T106288,C10956,2025-10-17,33.49,Books
T100319,C10038,2025-07-08,54.2,Home & Kitchen
T101608,C10250,2026-01-08,328.58,Groceries
T102576,C10395,2025-06-29,51.32,Clothing
T104343,C10664,2025-08-21,72.41,Home & Kitchen
T101436,C10225,2025-06-07,100.92,Groceries
T103213,C10493,2026-04-25,76.54,Electronics
T103492,C10536,2025-07-14,235.79,Clothing
T104490,C10691,2025-12-11,179.96,Groceries
T100506,C10066,2025-06-23,68.23,Groceries
T102647,C10406,2025-10-30,14.57,Groceries
T102992,C10463,2025-09-11,39.09,Groceries
T100216,C10028,2025-08-21,237.76,Groceries
T105265,C10804,2025-07-28,36.32,Groceries
T104329,C10661,2026-04-02,90.2,Electronics
T101888,C10289,2025-06-03,48.91,Beauty & Personal Care
T103429,C10527,2026-04-05,29.84,Clothing
T102864,C10438,2025-10-21,60.01,Groceries
T103003,C10465,2025-06-12,93.96,Books
T101468,C10229,2026-05-27,40.2,Electronics
T101803,C10278,2026-03-17,54.07,Groceries
T103008,C10466,2025-08-16,120.65,Electronics
T100333,C10040,2025-08-20,28.17,Electronics
T103340,C10514,2026-02-14,319.39,Books
T106575,C10998,2026-05-17,261.68,Clothing
T104587,C10704,2026-05-02,84.71,Electronics
T104349,C10667,2025-07-18,18.17,Clothing
T106157,C10934,2025-07-25,67.62,Clothing
T102431,C10374,2026-01-18,54.35,Home & Kitchen
T101550,C10241,2025-08-07,25.28,Clothing
T103442,C10531,2026-04-16,208.74,Clothing
T101544,C10240,2026-02-22,25.67,Home & Kitchen
T101410,C10222,2025-12-07,75.39,Beauty & Personal Care
T103979,C10605,2026-01-06,64.37,Books
T100437,C10056,2025-12-13,83.37,Home & Kitchen
T103996,C10607,2026-02-24,32.6,Clothing
T100755,C10110,2026-03-25,97.0,Electronics
T105217,C10798,2025-10-21,153.08,Clothing
T101512,C10234,2026-03-13,36.64,Electronics
T103231,C10495,2025-07-18,66.14,Home & Kitchen
T104030,C10612,2025-08-25,304.49,Home & Kitchen
T102775,C10427,2026-05-19,28.33,Groceries
T103980,C10605,2025-06-05,100.55,Clothing
T100259,C10031,2025-09-20,322.26,Home & Kitchen
T101097,C10163,2025-10-30,46.77,Clothing
T101149,C10175,2025-09-30,55.16,Clothing
T105951,C10902,2026-01-07,82.21,Electronics
T102820,C10433,2025-11-02,280.94,Groceries
T102617,C10403,2025-09-08,23.7,Electronics
T103909,C10597,2026-05-14,28.34,Groceries
T102133,C10326,2026-01-18,109.57,Clothing
T105343,C10815,2026-05-11,17.09,Clothing
T100599,C10083,2026-03-20,82.64,Groceries
T100045,C10012,2025-06-02,34.46,Books
T105054,C10775,2025-11-09,34.95,Clothing
T102615,C10402,2026-04-13,97.66,Clothing
T103295,C10504,2026-04-13,67.53,Home & Kitchen
T105762,C10875,2026-01-03,11.44,Groceries
T102644,C10405,2026-05-21,13.37,Home & Kitchen
T100323,C10038,2025-10-06,87.54,Electronics
T102402,C10368,2025-09-23,78.78,Electronics
T103139,C10482,2025-11-02,277.84,Groceries
T104479,C10691,2026-02-21,212.89,Groceries
T106295,C10959,2025-06-27,90.85,Books
T104305,C10657,2026-03-23,74.11,Clothing
T101183,C10181,2025-06-01,29.2,Books
T104952,C10766,2025-08-09,93.2,Electronics
T106027,C10914,2025-11-08,32.12,Electronics
T100231,C10028,2026-01-02,287.23,Clothing
T100576,C10079,2025-07-11,324.03,Clothing
T102899,C10445,2025-07-20,91.33,Clothing
T106188,C10941,2026-05-17,220.19,Electronics
T101820,C10281,2026-02-02,87.25,Beauty & Personal Care
T100447,C10058,2026-04-18,228.35,Groceries
T102273,C10344,2026-01-03,29.01,Clothing
T100426,C10054,2025-12-13,194.21,Groceries
T104128,C10626,2026-03-01,61.96,Home & Kitchen
T102881,C10443,2026-01-13,35.8,Home & Kitchen
T100410,C10051,2026-05-21,304.22,Clothing
T100041,C10011,2025-06-06,65.73,Groceries
T103090,C10475,2026-01-08,46.04,Groceries
T102173,C10329,2026-02-12,110.54,Clothing
T103892,C10593,2025-10-18,30.21,Electronics
T101535,C10237,2025-12-24,55.45,Clothing
T104528,C10696,2025-09-02,198.93,Clothing
T105485,C10842,2025-07-13,381.32,Groceries
T105271,C10806,2026-01-17,50.51,Groceries
T106532,C10994,2025-12-30,112.61,Electronics
T100019,C10006,2026-04-22,68.49,Beauty & Personal Care
T105683,C10862,2025-08-22,32.86,Groceries
T104845,C10750,2025-09-10,246.88,Groceries
T101966,C10301,2025-06-05,304.83,Electronics
T105649,C10859,2025-12-04,348.82,Books
T100626,C10087,2026-02-04,20.3,Electronics
T103574,C10553,2025-06-14,85.47,Electronics
T100199,C10027,2025-08-15,160.03,Electronics
T101902,C10291,2026-05-12,106.01,Electronics
T105389,C10823,2025-10-28,51.78,Groceries
T102594,C10397,2025-08-01,37.09,Books
T100051,C10013,2025-08-22,102.54,Home & Kitchen
T106284,C10955,2025-10-28,29.48,Groceries
T102642,C10404,2026-01-21,212.15,Groceries
T101042,C10153,2025-12-17,31.79,Clothing
T101964,C10301,2025-12-13,342.48,Electronics
T106203,C10943,2025-12-10,291.21,Electronics
T101174,C10179,2026-05-24,47.22,Clothing
T106315,C10963,2026-04-11,234.41,Books
T100101,C10017,2026-02-05,315.01,Electronics
T106572,C10998,2025-12-17,311.03,Home & Kitchen
T106021,C10913,2025-09-13,113.45,Electronics
T104386,C10671,2025-10-19,74.14,Clothing
T101074,C10158,2026-03-16,322.64,Electronics
T103150,C10483,2026-04-02,41.32,Groceries
T100620,C10086,2026-04-26,56.76,Groceries
T103758,C10575,2026-02-14,98.22,Electronics
T105096,C10777,2026-03-23,329.54,Clothing
T101755,C10272,2025-06-06,410.59,Home & Kitchen
T103583,C10554,2025-10-21,54.53,Beauty & Personal Care
T101921,C10295,2026-02-02,113.79,Electronics
T102094,C10322,2025-11-12,84.83,Electronics
T101632,C10254,2026-05-03,93.75,Clothing
T105094,C10777,2026-02-15,279.33,Electronics
T100672,C10098,2025-12-02,28.99,Electronics
T105828,C10883,2025-11-01,79.39,Electronics
T104883,C10757,2025-09-26,258.92,Clothing
T103245,C10496,2026-03-25,337.67,Home & Kitchen
T101858,C10285,2026-02-23,36.23,Clothing
T100705,C10104,2025-06-30,100.48,Electronics
T102245,C10339,2025-09-03,24.62,Electronics
T106182,C10939,2025-07-15,82.68,Home & Kitchen
T103946,C10602,2026-04-13,281.03,Beauty & Personal Care
T103479,C10535,2025-12-09,80.84,Home & Kitchen
T104810,C10745,2025-10-24,21.77,Electronics
T106323,C10963,2026-01-09,263.9,Home & Kitchen
T101832,C10283,2026-04-19,104.81,Home & Kitchen
T103185,C10488,2026-04-06,123.74,Groceries
T100527,C10071,2026-05-10,39.59,Electronics
T103405,C10522,2025-12-11,219.23,Clothing
T104078,C10617,2025-06-11,234.82,Clothing
T103796,C10579,2025-08-15,97.77,Groceries
T100565,C10078,2025-06-22,67.7,Clothing
T100586,C10080,2026-04-18,53.74,Home & Kitchen
T106472,C10984,2026-01-08,107.51,Electronics
T103807,C10580,2025-06-27,247.99,Books
T103933,C10601,2025-08-29,47.74,Electronics
T101606,C10250,2026-02-21,318.56,Home & Kitchen
T101115,C10167,2026-03-02,90.12,Electronics
T105921,C10897,2025-11-22,104.11,Beauty & Personal Care
T100730,C10107,2026-05-31,193.09,Groceries
T106173,C10939,2025-06-16,88.81,Clothing
T105313,C10811,2026-04-08,254.28,Clothing
T106072,C10921,2025-09-09,219.72,Clothing
T100408,C10051,2025-07-09,274.66,Home & Kitchen
T105774,C10877,2026-02-06,94.4,Electronics
T100325,C10039,2025-12-12,78.33,Home & Kitchen
T101244,C10193,2025-11-25,229.45,Home & Kitchen
T102586,C10396,2025-06-08,86.62,Electronics
T102228,C10336,2026-04-17,252.23,Groceries
T100290,C10033,2025-10-11,283.98,Clothing
T105811,C10882,2025-06-30,93.85,Beauty & Personal Care
T101197,C10185,2025-07-23,38.58,Electronics
T100865,C10132,2026-03-18,240.24,Groceries
T105857,C10891,2025-08-17,93.39,Books
T105966,C10904,2025-12-15,90.58,Clothing
T102673,C10412,2025-10-17,73.77,Groceries
T103100,C10478,2026-02-25,95.24,Groceries
T104954,C10767,2026-01-27,55.49,Electronics
T106445,C10978,2025-09-16,45.17,Electronics
T103288,C10503,2025-12-20,90.65,Clothing
T101057,C10157,2025-07-10,68.33,Clothing
T102306,C10349,2026-04-18,73.78,Home & Kitchen
T105562,C10851,2026-01-25,93.15,Clothing
T102114,C10325,2026-05-03,373.44,Clothing
T104274,C10647,2026-03-23,126.3,Books
T103509,C10537,2026-05-16,32.59,Beauty & Personal Care
T100371,C10048,2026-01-11,40.29,Beauty & Personal Care
T100994,C10149,2026-03-02,298.08,Books
T104355,C10668,2025-07-23,243.31,Home & Kitchen
T105658,C10859,2026-04-06,370.81,Clothing
T104726,C10729,2025-07-03,258.6,Clothing
T104269,C10647,2025-09-05,273.86,Clothing
T104727,C10729,2025-10-11,223.64,Groceries
T102057,C10313,2025-09-15,112.15,Home & Kitchen
T104696,C10727,2025-11-20,45.67,Books
T105120,C10781,2025-11-25,24.12,Home & Kitchen
T101263,C10200,2026-03-11,93.43,Home & Kitchen
T101760,C10272,2025-11-04,423.9,Clothing
T104075,C10617,2025-08-30,259.89,Electronics
T105733,C10870,2025-09-10,36.76,Clothing
T106151,C10932,2026-03-09,37.0,Groceries
T104766,C10739,2026-03-14,37.04,Home & Kitchen
T103395,C10522,2026-04-17,276.54,Books
T106552,C10998,2025-11-09,223.75,Beauty & Personal Care
T105967,C10904,2025-06-13,96.18,Beauty & Personal Care
T105953,C10902,2026-05-12,93.98,Electronics
T101272,C10201,2026-05-22,77.99,Beauty & Personal Care
T101393,C10217,2025-12-10,53.25,Electronics
T100742,C10108,2025-11-10,59.19,Groceries
T105614,C10854,2025-11-04,88.45,Electronics
T104716,C10729,2025-11-05,367.48,Home & Kitchen
T101471,C10229,2025-08-03,48.99,Groceries
T101360,C10215,2026-02-05,270.58,Groceries
T102407,C10370,2025-08-27,22.54,Clothing
T102317,C10350,2025-12-02,60.61,Books
T101756,C10272,2026-03-12,335.03,Electronics
T100122,C10020,2025-10-04,332.29,Clothing
T105158,C10792,2026-01-21,24.44,Groceries
T104306,C10657,2026-04-22,88.63,Clothing
T102835,C10434,2025-07-21,256.65,Books
T100996,C10149,2026-05-24,438.05,Groceries
T102540,C10387,2025-11-13,78.74,Clothing
T102697,C10418,2026-02-22,34.69,Books
T106362,C10966,2025-10-09,143.49,Home & Kitchen
T104258,C10647,2025-08-14,222.81,Clothing
T101103,C10164,2025-07-05,24.75,Clothing
T106501,C10988,2026-05-25,13.67,Home & Kitchen
T100439,C10056,2026-05-25,103.24,Clothing
T102825,C10434,2025-10-21,356.85,Books
T104687,C10725,2025-06-18,94.42,Clothing
T101242,C10193,2026-05-29,232.83,Electronics
T102095,C10322,2026-02-23,68.11,Groceries
T103116,C10480,2026-03-28,19.42,Groceries
T102526,C10385,2025-07-21,75.1,Home & Kitchen
T105590,C10853,2026-04-06,238.87,Clothing
T104214,C10643,2026-02-18,27.26,Beauty & Personal Care
T103130,C10482,2025-11-02,286.76,Electronics
T106076,C10921,2026-04-30,146.56,Groceries
T103309,C10509,2026-06-01,20.44,Electronics
T102202,C10334,2026-01-25,102.5,Groceries
T105137,C10785,2026-05-10,109.15,Clothing
T101321,C10211,2025-07-15,218.4,Clothing
T106359,C10966,2025-08-21,94.16,Electronics
T104054,C10616,2026-05-28,124.83,Beauty & Personal Care
T104874,C10753,2025-06-28,36.23,Clothing
T102521,C10384,2026-05-12,135.49,Groceries
T104308,C10657,2025-11-10,95.13,Home & Kitchen
T106205,C10943,2026-05-16,276.94,Home & Kitchen
T101600,C10250,2025-07-03,303.29,Clothing
T101945,C10298,2025-09-22,236.33,Groceries
T100279,C10033,2026-03-03,275.12,Groceries
T106074,C10921,2026-04-30,295.84,Clothing
T105048,C10774,2025-12-09,295.21,Home & Kitchen
T106545,C10996,2026-04-10,64.69,Electronics
T101557,C10243,2025-08-03,73.59,Home & Kitchen
T105976,C10905,2025-11-03,29.2,Beauty & Personal Care
T105670,C10860,2025-10-20,41.79,Home & Kitchen
T103443,C10531,2026-02-02,281.12,Groceries
T103133,C10482,2026-05-23,365.97,Books
T101882,C10288,2025-09-26,32.05,Clothing
T102802,C10432,2025-08-07,80.29,Books
T104480,C10691,2026-04-02,100.47,Home & Kitchen
T103964,C10604,2025-09-06,50.59,Clothing
T106385,C10969,2026-01-23,26.02,Clothing
T102312,C10350,2025-08-22,73.32,Groceries
T104215,C10644,2025-12-29,203.78,Home & Kitchen
T105982,C10907,2026-02-09,93.98,Beauty & Personal Care
T106108,C10923,2025-10-13,201.47,Home & Kitchen
T103801,C10579,2026-05-28,76.23,Home & Kitchen
T103094,C10476,2025-12-16,25.37,Home & Kitchen
T100577,C10079,2025-11-06,350.79,Groceries
T104032,C10612,2025-10-27,203.82,Electronics
T101728,C10268,2025-09-16,93.13,Groceries
T100787,C10118,2025-09-08,40.21,Clothing
T104229,C10644,2025-12-21,176.29,Groceries
T105818,C10883,2025-09-30,58.23,Groceries
T102045,C10312,2025-11-23,72.23,Clothing
T105626,C10856,2025-07-17,179.42,Groceries
T104169,C10636,2025-11-19,29.54,Electronics
T105584,C10853,2026-05-08,324.9,Clothing
T103745,C10572,2025-10-22,69.52,Books
T103634,C10558,2025-08-03,331.42,Clothing
T105148,C10787,2026-01-24,24.66,Clothing
T102925,C10450,2025-11-02,35.81,Home & Kitchen
T103386,C10521,2025-11-09,37.87,Electronics
T100321,C10038,2025-08-16,65.08,Beauty & Personal Care
T102619,C10404,2025-08-21,327.32,Groceries
T100473,C10060,2025-11-02,412.12,Groceries
T102949,C10458,2025-07-17,248.86,Clothing
T101425,C10224,2026-04-14,54.87,Electronics
T104046,C10613,2025-09-21,278.21,Clothing
T103362,C10519,2025-12-03,81.9,Electronics
T105962,C10903,2025-11-28,92.41,Clothing
T105179,C10795,2026-05-14,302.69,Clothing
T103733,C10571,2025-12-10,332.24,Groceries
T104194,C10639,2025-11-22,49.38,Clothing
T105517,C10847,2026-01-10,105.72,Home & Kitchen
T106444,C10978,2026-03-18,70.4,Clothing
T105786,C10878,2025-09-03,54.9,Electronics
T105798,C10881,2025-11-19,252.03,Groceries
T100245,C10029,2026-05-06,74.28,Electronics
T100420,C10054,2025-06-29,345.49,Clothing
T104680,C10723,2026-04-15,100.39,Home & Kitchen
T100553,C10076,2026-01-07,70.21,Electronics
T100373,C10049,2025-11-07,342.82,Home & Kitchen
T104731,C10730,2025-07-29,101.53,Groceries
T102754,C10423,2026-01-15,25.72,Beauty & Personal Care
T100736,C10107,2026-03-11,196.1,Home & Kitchen
T105741,C10872,2026-03-20,53.47,Home & Kitchen
T106429,C10977,2026-01-11,80.31,Groceries
T101652,C10257,2025-08-05,41.14,Electronics
T106423,C10975,2025-07-22,43.35,Electronics
T101559,C10244,2025-11-02,19.81,Clothing
T101706,C10265,2026-05-29,64.46,Clothing
T105657,C10859,2026-03-02,299.67,Clothing
T101871,C10287,2026-04-30,71.31,Home & Kitchen
T101406,C10220,2025-06-14,10.52,Clothing
T104292,C10653,2026-01-27,41.11,Books
T101161,C10178,2025-08-07,92.5,Clothing
T105918,C10897,2025-09-30,111.38,Groceries
T103749,C10573,2026-04-23,49.99,Books
T106084,C10921,2026-03-31,205.72,Beauty & Personal Care
T103125,C10481,2026-01-22,98.52,Groceries
T104245,C10645,2025-10-19,204.49,Clothing
T101223,C10191,2025-07-05,78.13,Electronics
T100181,C10026,2026-05-08,124.41,Clothing
T103163,C10484,2026-01-27,169.33,Clothing
T100794,C10120,2025-12-23,67.25,Home & Kitchen
T101046,C10156,2025-07-18,28.88,Home & Kitchen
T104236,C10645,2025-11-11,353.4,Home & Kitchen
T103412,C10524,2026-04-03,31.95,Groceries
T104039,C10613,2025-10-18,208.73,Clothing
T101485,C10230,2026-04-04,318.14,Beauty & Personal Care
T105597,C10853,2026-01-08,252.69,Groceries
T101446,C10226,2025-08-28,89.22,Clothing
T105111,C10780,2026-01-28,88.39,Home & Kitchen
T103433,C10530,2026-01-30,95.65,Groceries
T102763,C10424,2025-07-04,88.75,Books
T104743,C10731,2025-12-08,309.63,Beauty & Personal Care
T100530,C10072,2025-07-24,44.24,Home & Kitchen
T104327,C10661,2026-03-24,109.73,Beauty & Personal Care
T104557,C10701,2025-10-05,296.5,Clothing
T103032,C10467,2026-03-13,339.85,Electronics
T104334,C10661,2026-02-07,103.32,Groceries
T105368,C10820,2025-12-13,319.6,Clothing
T100710,C10105,2026-04-27,17.1,Clothing
T101049,C10157,2026-03-14,71.44,Books
T102683,C10413,2026-03-15,23.92,Groceries
T103334,C10514,2025-08-22,354.06,Groceries
T103870,C10591,2025-06-23,215.73,Clothing
T105528,C10848,2025-08-21,226.57,Electronics
T103846,C10586,2026-05-26,82.88,Clothing
T100347,C10044,2026-01-08,22.98,Groceries
T104932,C10762,2025-11-08,104.42,Books
T103872,C10591,2025-09-19,230.37,Books
T102124,C10325,2025-08-20,337.52,Home & Kitchen
